"","Products.Brand.Name","Inventory.Conversion.Inputs.Outputs.Output.Product","Strain.Name","Inventory.Conversions.Batch.Name","package_ID","Batch.Harvest.Date","Batch.Lab.Results.Lab.Result.URL","Products.Vendor.Name","Inventory.Producer.Name","Manufacturing.Date","Manufacture Date from Wholesale","Manufacture Date from Cult","Manufacture Date from Downtown"
"6061","iLAVA","Atomic Cartridge 1000mg - T-1000","T-1000","221020-002","31863","10/20/2022","https://lims.tagleaf.com/coas/OJwKMPvF1abRodsbNU2XRWZttkUfJUh1fSFw3RsK3jEoHjyYKj","Forever 46, LLC - 00000057DCHF00477864","","","1/12/2023",NA,"1/12/2023"
"6062","iLAVA","Atomic Cartridge 1000mg - T-1000","T-1000","221020-002","31863","10/20/2022","https://lims.tagleaf.com/coas/OJwKMPvF1abRodsbNU2XRWZttkUfJUh1fSFw3RsK3jEoHjyYKj","Forever 46, LLC - 00000057DCHF00477864","","","1/12/2023",NA,"1/12/2023"
"6063","iLAVA","Delta 8 Clarity Cartridge 1000mg - Sundae Driver","Sundae Driver","221020-011CL","32679","10/20/2022","https://lims.tagleaf.com/coas/zFS57MHHzXJfjcZSp5dF68CWRQ3lSiHOezbjY3URedCeXSo75j","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/23/2023"
"6064","iLAVA","Delta 8 Clarity Cartridge 1000mg - Sundae Driver","Sundae Driver","221020-011CL","32679","10/20/2022","https://lims.tagleaf.com/coas/zFS57MHHzXJfjcZSp5dF68CWRQ3lSiHOezbjY3URedCeXSo75j","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/23/2023"
"6065","iLAVA","Delta 8 Clarity Cartridge 1000mg - Sundae Driver","Sundae Driver","221020-011CL","32679","10/20/2022","https://lims.tagleaf.com/coas/zFS57MHHzXJfjcZSp5dF68CWRQ3lSiHOezbjY3URedCeXSo75j","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/23/2023"
"6066","iLAVA","Delta 8 Clarity Cartridge 1000mg - Sundae Driver","Sundae Driver","221020-011CL","32679","10/20/2022","https://lims.tagleaf.com/coas/zFS57MHHzXJfjcZSp5dF68CWRQ3lSiHOezbjY3URedCeXSo75j","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/24/2023"
"6067","iLAVA","Delta 8 Clarity Cartridge 1000mg - Sundae Driver","Sundae Driver","221020-011CL","32679","10/20/2022","https://lims.tagleaf.com/coas/zFS57MHHzXJfjcZSp5dF68CWRQ3lSiHOezbjY3URedCeXSo75j","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/24/2023"
"6068","iLAVA","Delta 8 Clarity Cartridge 1000mg - Sundae Driver","Sundae Driver","221020-011CL","32679","10/20/2022","https://lims.tagleaf.com/coas/zFS57MHHzXJfjcZSp5dF68CWRQ3lSiHOezbjY3URedCeXSo75j","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/24/2023"
"6069","iLAVA","Delta 8 Clarity Cartridge 1000mg - Sundae Driver","Sundae Driver","221020-011CL","32679","10/20/2022","https://lims.tagleaf.com/coas/zFS57MHHzXJfjcZSp5dF68CWRQ3lSiHOezbjY3URedCeXSo75j","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/24/2023"
"6070","iLAVA","Delta 8 Clarity Cartridge 1000mg - Sundae Driver","Sundae Driver","221020-011CL","32679","10/20/2022","https://lims.tagleaf.com/coas/zFS57MHHzXJfjcZSp5dF68CWRQ3lSiHOezbjY3URedCeXSo75j","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/24/2023"
"6071","iLAVA","Delta 8 Clarity Cartridge 1000mg - Super Sour Diesel","Super Sour Diesel","221020-011CL","32716","10/20/2022","https://lims.tagleaf.com/coas/qGJgb7qN1AmryFdTnPxAZTYld0Wa5R0ss8WY48I9bhmVRWqV76","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/23/2023"
"6072","iLAVA","Delta 8 Clarity Cartridge 1000mg - Super Sour Diesel","Super Sour Diesel","221020-011CL","32716","10/20/2022","https://lims.tagleaf.com/coas/qGJgb7qN1AmryFdTnPxAZTYld0Wa5R0ss8WY48I9bhmVRWqV76","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/23/2023"
"6073","iLAVA","Delta 8 Clarity Cartridge 1000mg - Super Sour Diesel","Super Sour Diesel","221020-011CL","32716","10/20/2022","https://lims.tagleaf.com/coas/qGJgb7qN1AmryFdTnPxAZTYld0Wa5R0ss8WY48I9bhmVRWqV76","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/23/2023"
"6074","iLAVA","Delta 8 Clarity Cartridge 1000mg - Super Sour Diesel","Super Sour Diesel","221020-011CL","32716","10/20/2022","https://lims.tagleaf.com/coas/qGJgb7qN1AmryFdTnPxAZTYld0Wa5R0ss8WY48I9bhmVRWqV76","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/24/2023"
"6075","iLAVA","Delta 8 Clarity Cartridge 1000mg - Super Sour Diesel","Super Sour Diesel","221020-011CL","32716","10/20/2022","https://lims.tagleaf.com/coas/qGJgb7qN1AmryFdTnPxAZTYld0Wa5R0ss8WY48I9bhmVRWqV76","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/24/2023"
"6076","iLAVA","Delta 8 Clarity Cartridge 1000mg - Super Sour Diesel","Super Sour Diesel","221020-011CL","32716","10/20/2022","https://lims.tagleaf.com/coas/qGJgb7qN1AmryFdTnPxAZTYld0Wa5R0ss8WY48I9bhmVRWqV76","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/24/2023"
"6077","iLAVA","Delta 8 Clarity Cartridge 1000mg - Super Sour Diesel","Super Sour Diesel","221020-011CL","32716","10/20/2022","https://lims.tagleaf.com/coas/qGJgb7qN1AmryFdTnPxAZTYld0Wa5R0ss8WY48I9bhmVRWqV76","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/24/2023"
"6078","iLAVA","Delta 8 Clarity Cartridge 1000mg - Super Sour Diesel","Super Sour Diesel","221020-011CL","32716","10/20/2022","https://lims.tagleaf.com/coas/qGJgb7qN1AmryFdTnPxAZTYld0Wa5R0ss8WY48I9bhmVRWqV76","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/24/2023"
"6079","DTF - Downtown Flower","DTF Premium Preroll 1g - Mystery 1","Mystery 1","666-221020.0001","32450","10/20/2022","https://orders.confidentcannabis.com/report/public/pdf/0624c060-ebbf-4299-a3c1-0447033fa019","Forever 46, LLC - 00000057DCHF00477864","","",NA,"1/18/2023",NA
"6080","DTF - Downtown Flower","DTF Premium Preroll 1g - Mystery 1","Mystery 1","666-221020.0001","32450","10/20/2022","https://orders.confidentcannabis.com/report/public/pdf/0624c060-ebbf-4299-a3c1-0447033fa019","Forever 46, LLC - 00000057DCHF00477864","","",NA,"1/18/2023",NA
"6081","DTF - Downtown Flower","DTF Premium Preroll 1g - Gastropop","Gastropop","324s-221020.0001","34740","10/20/2022","https://orders.confidentcannabis.com/report/public/pdf/99d06422-5c9c-4062-95e2-9fc5e1e39c25","Forever 46, LLC - 00000057DCHF00477864","","",NA,"2/16/2023",NA
"6082","DTF - Downtown Flower","DTF Premium Preroll 1g - Gastropop","Gastropop","324s-221020.0001","34740","10/20/2022","https://orders.confidentcannabis.com/report/public/pdf/99d06422-5c9c-4062-95e2-9fc5e1e39c25","Forever 46, LLC - 00000057DCHF00477864","","",NA,"2/16/2023",NA
"6083","iLAVA","Atomic Cartridge 1000mg - Duct Tape","Duct Tape","221020-007","31867","10/20/2022","https://lims.tagleaf.com/coas/fvuKgRpvtkB4Vb1EAl8NSyq35nPTySC8rLDC058yoCj6EVYiKt","Forever 46, LLC - 00000057DCHF00477864","","","1/12/2023",NA,"1/12/2023"
"6084","iLAVA","Atomic Cartridge 1000mg - Duct Tape","Duct Tape","221020-007","31867","10/20/2022","https://lims.tagleaf.com/coas/fvuKgRpvtkB4Vb1EAl8NSyq35nPTySC8rLDC058yoCj6EVYiKt","Forever 46, LLC - 00000057DCHF00477864","","","1/12/2023",NA,"1/12/2023"
"6085","iLAVA","Delta 8 Clarity Cartridge 1000mg - Sequoia","Sequoia","221020-011CL","44266","10/20/2022","https://lims.tagleaf.com/coas/WXHlqAToN1hVAEGRFrdN7xZzjiXYcqXtl6heyDvg4wql0MZLuG","Forever 46, LLC - 00000057DCHF00477864","","6/29/2023","6/29/2023",NA,"6/29/2023"
"6086","iLAVA","Delta 8 Clarity Cartridge 1000mg - Sequoia","Sequoia","221020-011CL","44266","10/20/2022","https://lims.tagleaf.com/coas/WXHlqAToN1hVAEGRFrdN7xZzjiXYcqXtl6heyDvg4wql0MZLuG","Forever 46, LLC - 00000057DCHF00477864","","6/29/2023","6/29/2023",NA,"6/29/2023"
"6087","iLAVA","Delta 8 Clarity Cartridge 1000mg - Durban Poison","Durban Poison","221020-011CL","36589","10/20/2022","https://lims.tagleaf.com/coas/ULVfNV2NlfN8UUuPpzroS9febcfFjOIvupW6f7Lb6N1aWeia2N","Forever 46, LLC - 00000057DCHF00477864","","","3/9/2023",NA,"3/8/2023"
"6088","iLAVA","Delta 8 Clarity Cartridge 1000mg - Durban Poison","Durban Poison","221020-011CL","36589","10/20/2022","https://lims.tagleaf.com/coas/ULVfNV2NlfN8UUuPpzroS9febcfFjOIvupW6f7Lb6N1aWeia2N","Forever 46, LLC - 00000057DCHF00477864","","","3/9/2023",NA,"3/8/2023"
"6089","iLAVA","Delta 8 Clarity Cartridge 1000mg - Durban Poison","Durban Poison","221020-011CL","36589","10/20/2022","https://lims.tagleaf.com/coas/ULVfNV2NlfN8UUuPpzroS9febcfFjOIvupW6f7Lb6N1aWeia2N","Forever 46, LLC - 00000057DCHF00477864","","","3/9/2023",NA,"3/8/2023"
"6090","iLAVA","Delta 8 Clarity Cartridge 1000mg - Durban Poison","Durban Poison","221020-011CL","36589","10/20/2022","https://lims.tagleaf.com/coas/ULVfNV2NlfN8UUuPpzroS9febcfFjOIvupW6f7Lb6N1aWeia2N","Forever 46, LLC - 00000057DCHF00477864","","","3/9/2023",NA,"3/8/2023"
"6091","iLAVA","Delta 8 Clarity Cartridge 1000mg - Durban Poison","Durban Poison","221020-011CL","36589","10/20/2022","https://lims.tagleaf.com/coas/ULVfNV2NlfN8UUuPpzroS9febcfFjOIvupW6f7Lb6N1aWeia2N","Forever 46, LLC - 00000057DCHF00477864","","","3/9/2023",NA,"3/9/2023"
"6092","iLAVA","Delta 8 Clarity Cartridge 1000mg - Durban Poison","Durban Poison","221020-011CL","36589","10/20/2022","https://lims.tagleaf.com/coas/ULVfNV2NlfN8UUuPpzroS9febcfFjOIvupW6f7Lb6N1aWeia2N","Forever 46, LLC - 00000057DCHF00477864","","","3/9/2023",NA,"3/9/2023"
"6093","iLAVA","Delta 8 Clarity Cartridge 1000mg - Durban Poison","Durban Poison","221020-011CL","36589","10/20/2022","https://lims.tagleaf.com/coas/ULVfNV2NlfN8UUuPpzroS9febcfFjOIvupW6f7Lb6N1aWeia2N","Forever 46, LLC - 00000057DCHF00477864","","","3/9/2023",NA,"3/9/2023"
"6094","High Scorez","High Scorez Sauce Infused Preroll 1.2g - Jokerz Candy","Jokerz Candy","230106.0002-IPR","31214","10/20/2022","","Forever 46, LLC - 00000057DCHF00477864","","",NA,"1/6/2023","1/6/2023"
"6095","High Scorez","High Scorez Sauce Infused Preroll 1.2g - Jokerz Candy","Jokerz Candy","230106.0002-IPR","31214","10/20/2022","","Forever 46, LLC - 00000057DCHF00477864","","",NA,"1/6/2023","1/6/2023"
"6096","High Scorez","High Scorez Sauce Infused Preroll 1.2g - Jokerz Candy","Jokerz Candy","230106.0002-IPR","31214","10/20/2022","","Forever 46, LLC - 00000057DCHF00477864","","",NA,"1/6/2023","1/6/2023"
"6097","High Scorez","High Scorez Sauce Infused Preroll 1.2g - Jokerz Candy","Jokerz Candy","230106.0002-IPR","31214","10/20/2022","","Forever 46, LLC - 00000057DCHF00477864","","",NA,"1/5/2023","1/6/2023"
"6098","DTF - Downtown Flower","Monkey Nougat 7g - Mid","Monkey Nougat","323s-221020.0001","31194","10/20/2022","https://orders.confidentcannabis.com/report/public/pdf/8f15c31c-e1da-479b-8c77-81da6fe85751","Forever 46, LLC - 00000057DCHF00477864","","",NA,"1/6/2023",NA
"6099","DTF - Downtown Flower","Monkey Nougat 7g - Mid","Monkey Nougat","323s-221020.0001","31194","10/20/2022","https://orders.confidentcannabis.com/report/public/pdf/8f15c31c-e1da-479b-8c77-81da6fe85751","Forever 46, LLC - 00000057DCHF00477864","","",NA,"",NA
"6100","DTF - Downtown Flower","Monkey Nougat 7g - Mid","Monkey Nougat","323s-221020.0001","31194","10/20/2022","https://orders.confidentcannabis.com/report/public/pdf/8f15c31c-e1da-479b-8c77-81da6fe85751","Forever 46, LLC - 00000057DCHF00477864","","",NA,"1/6/2023",NA
"6101","DTF - Downtown Flower","Ol Cherry 3.5g - Mid","Ol Cherry","Ol Cherry-221020.0001","30784","10/20/2022","https://orders.confidentcannabis.com/report/public/pdf/3259a694-a396-4611-a3bc-817ba41b08f6","Forever 46, LLC - 00000057DCHF00477864","","",NA,"1/1/2023",NA
"6102","DTF - Downtown Flower","Gastropop 28g - Mid","Gastropop","324s-221020.0001","33811","10/20/2022","https://orders.confidentcannabis.com/report/public/pdf/99d06422-5c9c-4062-95e2-9fc5e1e39c25","Forever 46, LLC - 00000057DCHF00477864","","",NA,"2/3/2023",NA
"6103","DTF - Downtown Flower","Gastropop 28g - Mid","Gastropop","324s-221020.0001","33811","10/20/2022","https://orders.confidentcannabis.com/report/public/pdf/99d06422-5c9c-4062-95e2-9fc5e1e39c25","Forever 46, LLC - 00000057DCHF00477864","","",NA,"",NA
"6104","DTF - Downtown Flower","Gastropop 28g - Mid","Gastropop","324s-221020.0001","33811","10/20/2022","https://orders.confidentcannabis.com/report/public/pdf/99d06422-5c9c-4062-95e2-9fc5e1e39c25","Forever 46, LLC - 00000057DCHF00477864","","",NA,"2/3/2023",NA
"6105","iLAVA","Delta 8 Clarity Cartridge 1000mg - Tangie","Tangie","221020-011CL","44236","10/20/2022","https://lims.tagleaf.com/coas/cxyxb0u6z1rbr4EJeEHzeswXLJCuwYNoHQpkBXGgz3ggYG7miD","Forever 46, LLC - 00000057DCHF00477864","","6/28/2023","6/28/2023",NA,"6/28/2023"
"6106","iLAVA","Delta 8 Clarity Cartridge 1000mg - Tangie","Tangie","221020-011CL","44236","10/20/2022","https://lims.tagleaf.com/coas/cxyxb0u6z1rbr4EJeEHzeswXLJCuwYNoHQpkBXGgz3ggYG7miD","Forever 46, LLC - 00000057DCHF00477864","","6/28/2023","6/28/2023",NA,"6/28/2023"
"6107","iLAVA","Delta 8 Clarity Cartridge 1000mg - Tangie","Tangie","221020-011CL","44236","10/20/2022","https://lims.tagleaf.com/coas/cxyxb0u6z1rbr4EJeEHzeswXLJCuwYNoHQpkBXGgz3ggYG7miD","Forever 46, LLC - 00000057DCHF00477864","","6/28/2023","6/28/2023",NA,"6/28/2023"
"6108","High Scorez","High Scorez Sauce Infused Preroll 1.2g - Jokerz Candy","Jokerz Candy","230106.0002-IPR","31214","10/20/2022","https://lims.tagleaf.com/coas/IBxEFOoGR2HDzDp2HMNXOZ5VprFtkQoCJ0GK6ZjGT2oWe28VJp","Forever 46, LLC - 00000057DCHF00477864","","",NA,"1/6/2023","1/6/2023"
"6109","High Scorez","High Scorez Sauce Infused Preroll 1.2g - Jokerz Candy","Jokerz Candy","230106.0002-IPR","31214","10/20/2022","https://lims.tagleaf.com/coas/IBxEFOoGR2HDzDp2HMNXOZ5VprFtkQoCJ0GK6ZjGT2oWe28VJp","Forever 46, LLC - 00000057DCHF00477864","","",NA,"1/6/2023","1/6/2023"
"6110","High Scorez","High Scorez Sauce Infused Preroll 1.2g - Jokerz Candy","Jokerz Candy","230106.0002-IPR","31214","10/20/2022","https://lims.tagleaf.com/coas/IBxEFOoGR2HDzDp2HMNXOZ5VprFtkQoCJ0GK6ZjGT2oWe28VJp","Forever 46, LLC - 00000057DCHF00477864","","",NA,"1/6/2023","1/6/2023"
"6111","High Scorez","High Scorez Sauce Infused Preroll 1.2g - Jokerz Candy","Jokerz Candy","230106.0002-IPR","31214","10/20/2022","https://lims.tagleaf.com/coas/IBxEFOoGR2HDzDp2HMNXOZ5VprFtkQoCJ0GK6ZjGT2oWe28VJp","Forever 46, LLC - 00000057DCHF00477864","","",NA,"1/5/2023","1/6/2023"
"6112","iLAVA","Atomic Cartridge 1000mg - Violet","Violet","221020-004","31833","10/20/2022","https://lims.tagleaf.com/coas/WnWWIRFXiotE0NwguJt8kskaPgS57ckykyhxVcIZN8N0rQeGVe","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/12/2023"
"6113","iLAVA","Atomic Cartridge 1000mg - Violet","Violet","221020-004","31833","10/20/2022","https://lims.tagleaf.com/coas/WnWWIRFXiotE0NwguJt8kskaPgS57ckykyhxVcIZN8N0rQeGVe","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/12/2023"
"6114","iLAVA","Atomic Cartridge 1000mg - Violet","Violet","221020-004","31833","10/20/2022","https://lims.tagleaf.com/coas/WnWWIRFXiotE0NwguJt8kskaPgS57ckykyhxVcIZN8N0rQeGVe","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/12/2023"
"6115","iLAVA","Atomic Cartridge 1000mg - Violet","Violet","221020-004","31833","10/20/2022","https://lims.tagleaf.com/coas/WnWWIRFXiotE0NwguJt8kskaPgS57ckykyhxVcIZN8N0rQeGVe","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/12/2023"
"6116","iLAVA","Atomic Cartridge 1000mg - Violet","Violet","221020-004","31833","10/20/2022","https://lims.tagleaf.com/coas/WnWWIRFXiotE0NwguJt8kskaPgS57ckykyhxVcIZN8N0rQeGVe","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/12/2023"
"6117","iLAVA","Delta 8 Clarity Cartridge 1000mg - Runtz","Runtz","221020-011CL","42937","10/20/2022","https://lims.tagleaf.com/coas/aGE0e6qVyUXj8TnNO2abFru5qEauFW4YCmwnmJaPhq5f1dey5v","Forever 46, LLC - 00000057DCHF00477864","","6/8/2023","6/8/2023",NA,"6/8/2023"
"6118","iLAVA","Delta 8 Clarity Cartridge 1000mg - Runtz","Runtz","221020-011CL","42937","10/20/2022","https://lims.tagleaf.com/coas/aGE0e6qVyUXj8TnNO2abFru5qEauFW4YCmwnmJaPhq5f1dey5v","Forever 46, LLC - 00000057DCHF00477864","","6/8/2023","6/8/2023",NA,"6/8/2023"
"6119","High Scorez","High Scorez Sauce Infused Preroll 1.2g - Gastropop","Gastropop","230208.0001-IPR","34051","10/20/2022","https://share.confidentcannabis.com/samples/public/share/4b51d0bc-a214-4872-bb0e-9ca36efd261c","Forever 46, LLC - 00000057DCHF00477864","","",NA,"2/21/2023",NA
"6120","High Scorez","High Scorez Sauce Infused Preroll 1.2g - Gastropop","Gastropop","230208.0001-IPR","34051","10/20/2022","https://share.confidentcannabis.com/samples/public/share/4b51d0bc-a214-4872-bb0e-9ca36efd261c","Forever 46, LLC - 00000057DCHF00477864","","",NA,"2/21/2023",NA
"6121","High Scorez","High Scorez Sauce Infused Preroll 1.2g - Gastropop","Gastropop","230208.0001-IPR","34051","10/20/2022","https://share.confidentcannabis.com/samples/public/share/4b51d0bc-a214-4872-bb0e-9ca36efd261c","Forever 46, LLC - 00000057DCHF00477864","","",NA,"2/8/2023",NA
"6122","High Scorez","High Scorez Sauce Infused Preroll 1.2g - Gastropop","Gastropop","230208.0001-IPR","34051","10/20/2022","https://share.confidentcannabis.com/samples/public/share/4b51d0bc-a214-4872-bb0e-9ca36efd261c","Forever 46, LLC - 00000057DCHF00477864","","",NA,"2/8/2023",NA
"6123","iLAVA","Atomic Cartridge 1000mg - AMF","AMF","221020-010","31883","10/20/2022","https://lims.tagleaf.com/coas/fImU572Q9FJFQAK5cexbOjbR5uBA4sTAkB53Q9DEcOoQwwtrnx","Forever 46, LLC - 00000057DCHF00477864","","","1/12/2023",NA,"1/12/2023"
"6124","iLAVA","Atomic Cartridge 1000mg - AMF","AMF","221020-010","31883","10/20/2022","https://lims.tagleaf.com/coas/fImU572Q9FJFQAK5cexbOjbR5uBA4sTAkB53Q9DEcOoQwwtrnx","Forever 46, LLC - 00000057DCHF00477864","","","1/12/2023",NA,"1/12/2023"
"6125","iLAVA","Atomic Cartridge 1000mg - Ice Cream Cake","Ice Cream Cake","221020-003","40871","10/20/2022","https://lims.tagleaf.com/coas/31SJgGVtK3aMkCr0g8x3wdAkWypQ5aVBj7740fcUjxeXl0XVKD","Forever 46, LLC - 00000057DCHF00477864","","","5/5/2023",NA,"5/5/2023"
"6126","DTF - Downtown Flower","Sacrilegious 3.5g - Value","Sacrilegious","Sac-221020.0001","30827","10/20/2022","","Forever 46, LLC - 00000057DCHF00477864","","",NA,"1/1/2023",NA
"6127","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Gary Satan","Gary Satan","325D-221020.0001","33951","10/20/2022","https://orders.confidentcannabis.com/report/public/pdf/0999a093-b171-4044-8b00-8c4e7355b92d","Forever 46, LLC - 00000057DCHF00477864","","","2/7/2023","2/7/2023",NA
"6128","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Gary Satan","Gary Satan","325D-221020.0001","33951","10/20/2022","https://orders.confidentcannabis.com/report/public/pdf/0999a093-b171-4044-8b00-8c4e7355b92d","Forever 46, LLC - 00000057DCHF00477864","","","2/7/2023","",NA
"6129","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Gary Satan","Gary Satan","325D-221020.0001","33951","10/20/2022","https://orders.confidentcannabis.com/report/public/pdf/0999a093-b171-4044-8b00-8c4e7355b92d","Forever 46, LLC - 00000057DCHF00477864","","","2/7/2023","2/7/2023",NA
"6130","iLAVA","Delta 8 Clarity Cartridge 1000mg - Jack Herer","Jack Herer","221020-011CL","43052","10/20/2022","https://lims.tagleaf.com/coas/sbp9uk4dkircdyRsdZ2nFM6AERVEwE7gUhoztnU4NhlWCEMYnU","Forever 46, LLC - 00000057DCHF00477864","","6/12/2023","6/12/2023",NA,"6/12/2023"
"6131","iLAVA","Delta 8 Clarity Cartridge 1000mg - Jack Herer","Jack Herer","221020-011CL","43052","10/20/2022","https://lims.tagleaf.com/coas/sbp9uk4dkircdyRsdZ2nFM6AERVEwE7gUhoztnU4NhlWCEMYnU","Forever 46, LLC - 00000057DCHF00477864","","6/12/2023","6/12/2023",NA,"6/12/2023"
"6132","iLAVA","Atomic Cartridge 1000mg - Runtz","Mangorita","221020-005","31882","10/20/2022","https://lims.tagleaf.com/coas/rW8fy756Z38mUJBVtTwaoEDMRlQywh5wly0jPXgg8K0ndJHdiI","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/11/2023"
"6133","iLAVA","Atomic Cartridge 1000mg - Runtz","Mangorita","221020-005","31882","10/20/2022","https://lims.tagleaf.com/coas/rW8fy756Z38mUJBVtTwaoEDMRlQywh5wly0jPXgg8K0ndJHdiI","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/11/2023"
"6134","iLAVA","Atomic Cartridge 1000mg - Runtz","Mangorita","221020-005","31882","10/20/2022","https://lims.tagleaf.com/coas/rW8fy756Z38mUJBVtTwaoEDMRlQywh5wly0jPXgg8K0ndJHdiI","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/11/2023"
"6135","iLAVA","Atomic Cartridge 1000mg - Runtz","Mangorita","221020-005","31882","10/20/2022","https://lims.tagleaf.com/coas/rW8fy756Z38mUJBVtTwaoEDMRlQywh5wly0jPXgg8K0ndJHdiI","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,"1/11/2023"
"6136","DTF - Downtown Flower","Gary Satan 14g - Value","Gary Satan","325D-221020.0001","30868","10/20/2022","https://orders.confidentcannabis.com/report/public/pdf/0999a093-b171-4044-8b00-8c4e7355b92d","Forever 46, LLC - 00000057DCHF00477864","","",NA,"1/2/2023",NA
"6137","DTF - Downtown Flower","Gaschata 3.5g - Value","Gaschata","271-221020.0001","32000","10/20/2022","https://orders.confidentcannabis.com/report/public/pdf/45b4d47c-15eb-4b09-84a6-652c4fe14776","Forever 46, LLC - 00000057DCHF00477864","","",NA,"1/19/2023",NA
"6138","DTF - Downtown Flower","Gaschata 3.5g - Value","Gaschata","271-221020.0001","32000","10/20/2022","https://orders.confidentcannabis.com/report/public/pdf/45b4d47c-15eb-4b09-84a6-652c4fe14776","Forever 46, LLC - 00000057DCHF00477864","","",NA,"1/19/2023",NA
"6139","DTF - Downtown Flower","Gaschata 3.5g - Value","Gaschata","271-221020.0001","32000","10/20/2022","https://orders.confidentcannabis.com/report/public/pdf/45b4d47c-15eb-4b09-84a6-652c4fe14776","Forever 46, LLC - 00000057DCHF00477864","","",NA,"1/16/2023",NA
"6140","iLAVA","Delta 8 Clarity Cartridge 1000mg - Mimosa","Mimosa","221020-011CL","40173","10/20/2022","https://lims.tagleaf.com/coas/EbyBs3yuL7N16rDGf8NQQgj681FnoMSeO4jk6vKuiwbgy6qeym","Forever 46, LLC - 00000057DCHF00477864","","4/24/2023","4/24/2023",NA,"4/24/2023"
"6141","iLAVA","Delta 8 Clarity Cartridge 1000mg - Mimosa","Mimosa","221020-011CL","40173","10/20/2022","https://lims.tagleaf.com/coas/EbyBs3yuL7N16rDGf8NQQgj681FnoMSeO4jk6vKuiwbgy6qeym","Forever 46, LLC - 00000057DCHF00477864","","4/24/2023","4/24/2023",NA,"4/24/2023"
"6142","iLAVA","Delta 8 Clarity Cartridge 1000mg - Mimosa","Mimosa","221020-011CL","40173","10/20/2022","https://lims.tagleaf.com/coas/EbyBs3yuL7N16rDGf8NQQgj681FnoMSeO4jk6vKuiwbgy6qeym","Forever 46, LLC - 00000057DCHF00477864","","4/24/2023","4/24/2023",NA,"4/24/2023"
"6143","GRÄS Cannabis","Mac Nanna 3.5g","Mac Nanna","MCN031622-G11","MCN031622-G11","10/18/2022","https://lims.tagleaf.com/coas/pfdXndr812HnvGBqVgnMurfdxZD323ytWiLYnUG4GmxrCvvzxu","Forever 46, LLC - 00000057DCHF00477864","","","3/16/2023",NA,""
"6144","GRÄS Cannabis","Mac Nanna 3.5g","Mac Nanna","MCN031622-G11","MCN031622-G11","10/18/2022","https://lims.tagleaf.com/coas/pfdXndr812HnvGBqVgnMurfdxZD323ytWiLYnUG4GmxrCvvzxu","Forever 46, LLC - 00000057DCHF00477864","","","3/16/2023",NA,""
"6145","GRÄS Cannabis","Mac Nanna 3.5g","Mac Nanna","MCN031622-G11","MCN031622-G11","10/18/2022","https://lims.tagleaf.com/coas/pfdXndr812HnvGBqVgnMurfdxZD323ytWiLYnUG4GmxrCvvzxu","Forever 46, LLC - 00000057DCHF00477864","","","3/16/2023",NA,""
"6146","GRÄS Cannabis","Mac Nanna 3.5g","Mac Nanna","MCN031622-G11","MCN031622-G11","10/18/2022","https://lims.tagleaf.com/coas/pfdXndr812HnvGBqVgnMurfdxZD323ytWiLYnUG4GmxrCvvzxu","Forever 46, LLC - 00000057DCHF00477864","","","3/16/2023",NA,""
"6147","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Do-Si-Dos","Do-Si-Dos","221102-001","35188","10/18/2022","","Forever 46, LLC - 00000057DCHF00477864","","",NA,NA,NA
"6148","Roaring 20s","Roaring 20s REST 6 Pack Prerolls 3g - Fatso","Fatso","887","35966","10/18/2022","","Forever 46, LLC - 00000057DCHF00477864","","","3/3/2023",NA,NA
